pheno	rsid	pval	phenostring	phenocode	big_pval	effect_direction	category	big_pval_adj	phenocat	pval_sign	minpadj	prank	shortname	X3	pheno2
N. heterosexual partners in male	rs1894521	1.8e-11	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.99	same	Physical	1	NSP	0.99	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	males
N. heterosexual partners in females	rs11725605	1.2e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.0032	same	Treatment/medication	1	NSP	0.0032	5.1588224732863e-21	10	Levothyroxine	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.012	same	Non-cancer illness	1	NSP	0.012	6.07350730897536e-17	14	Hypothyroidism	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Sitting height	biobank_20015	0.028	same	Physical	1	NSP	0.028	1.9318143729753e-21	9	Sitting height	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Nap during day	biobank_1190	0.097	opposite	Exercise and Work	1	NSP	-0.097	2.81722929392231e-25	6	Nap during day	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.24	opposite	Physical	1	NSP	-0.24	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.29	same	Physical	1	NSP	0.29	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Qualifications: None of the above	biobank_6138_100	0.31	opposite	Early life	1	NSP	-0.31	1.6545632361131e-13	19.5	No degree	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.31	same	Physical	1	NSP	0.31	2.56569096410782e-23	8	FEV1	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.35	opposite	Physical	1	NSP	-0.35	4.99052046351952e-48	2	Balding pattern 4	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Trunk fat percentage	biobank_23127	0.41	same	Physical	1	NSP	0.41	1.20738398310956e-13	18	Trunk fat percentage	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Relative age of first facial hair	biobank_2375	0.44	same	Physical	1	NSP	0.44	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Smoking status: Previous	biobank_20116_1	0.56	opposite	Smoking	1	NSP	-0.56	2.72635092960223e-17	13	Smoking status: Previous	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Ever smoked	biobank_20160	0.64	opposite	Smoking	1	NSP	-0.64	5.13138192821563e-30	5	Ever smoked	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.66	same	Non-cancer illness	1	NSP	0.66	8.69316467838883e-38	3	Hyperthyroidism	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Qualifications: College or University degree	biobank_6138_1	0.66	same	Early life	1	NSP	0.66	3.70264421486932e-30	4	University degree	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Neuroticism score	biobank_20127	0.77	same	Mental health	1	NSP	0.77	1.6545632361131e-13	19.5	Neuroticism score	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Sensitivity / hurt feelings	biobank_1950	0.79	same	Mental health	1	NSP	0.79	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Hair/balding pattern: Pattern 3	biobank_2395_3	0.87	opposite	Physical	1	NSP	-0.87	6.17731340195589e-14	16	Balding pattern 3	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.92	opposite	Non-cancer illness	1	NSP	-0.92	4.82953593243824e-193	1	Coeliac disease	FALSE	females
N. heterosexual partners in females	rs11725605	1.2e-08	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.93	same	Early life	1	NSP	0.93	4.42707460473506e-14	15	A levels	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Qualifications: College or University degree	biobank_6138_1	9.2e-36	same	Early life	3.70264421486932e-30	NSP	9.2e-36	3.70264421486932e-30	4	University degree	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Trunk fat percentage	biobank_23127	1.5e-15	opposite	Physical	4.58500246750466e-11	NSP	-1.5e-15	1.20738398310956e-13	18	Trunk fat percentage	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Qualifications: None of the above	biobank_6138_100	9.8e-14	opposite	Early life	2.34304218504430e-09	NSP	-9.8e-14	1.6545632361131e-13	19.5	No degree	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	8.3e-13	same	Early life	1.55368791624951e-08	NSP	8.3e-13	4.42707460473506e-14	15	A levels	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Ever smoked	biobank_20160	1.5e-06	same	Smoking	0.00742244251911615	NSP	1.5e-06	5.13138192821563e-30	5	Ever smoked	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Smoking status: Previous	biobank_20116_1	0.00029	same	Smoking	0.519112461233169	NSP	0.00029	2.72635092960223e-17	13	Smoking status: Previous	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Sensitivity / hurt feelings	biobank_1950	0.0024	opposite	Mental health	1	NSP	-0.0024	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Neuroticism score	biobank_20127	0.0029	opposite	Mental health	1	NSP	-0.0029	1.6545632361131e-13	19.5	Neuroticism score	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Nap during day	biobank_1190	0.0043	opposite	Exercise and Work	1	NSP	-0.0043	2.81722929392231e-25	6	Nap during day	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.028	same	Physical	1	NSP	0.028	2.56569096410782e-23	8	FEV1	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.05	opposite	Treatment/medication	1	NSP	-0.05	5.1588224732863e-21	10	Levothyroxine	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.14	same	Non-cancer illness	1	NSP	0.14	4.82953593243824e-193	1	Coeliac disease	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.2	opposite	Non-cancer illness	1	NSP	-0.2	8.69316467838883e-38	3	Hyperthyroidism	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.28	opposite	Non-cancer illness	1	NSP	-0.28	6.07350730897536e-17	14	Hypothyroidism	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Hair/balding pattern: Pattern 3	biobank_2395_3	0.39	same	Physical	1	NSP	0.39	6.17731340195589e-14	16	Balding pattern 3	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.59	same	Physical	1	NSP	0.59	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.81	same	Physical	1	NSP	0.81	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Hair/balding pattern: Pattern 4	biobank_2395_4	0.87	opposite	Physical	1	NSP	-0.87	4.99052046351952e-48	2	Balding pattern 4	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Sitting height	biobank_20015	0.89	opposite	Physical	1	NSP	-0.89	1.9318143729753e-21	9	Sitting height	FALSE	females
N. heterosexual partners in females	rs1487445	9.7e-10	Relative age of first facial hair	biobank_2375	0.89	opposite	Physical	1	NSP	-0.89	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Nap during day	biobank_1190	5.4e-06	opposite	Exercise and Work	0.0222521280163537	NSP	-5.4e-06	2.81722929392231e-25	6	Nap during day	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Trunk fat percentage	biobank_23127	0.00035	opposite	Physical	0.592269648336855	NSP	-0.00035	1.20738398310956e-13	18	Trunk fat percentage	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Qualifications: None of the above	biobank_6138_100	0.0043	opposite	Early life	1	NSP	-0.0043	1.6545632361131e-13	19.5	No degree	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Qualifications: College or University degree	biobank_6138_1	0.088	same	Early life	1	NSP	0.088	3.70264421486932e-30	4	University degree	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Neuroticism score	biobank_20127	0.14	opposite	Mental health	1	NSP	-0.14	1.6545632361131e-13	19.5	Neuroticism score	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.2	same	Non-cancer illness	1	NSP	0.2	6.07350730897536e-17	14	Hypothyroidism	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.21	opposite	Early life	1	NSP	-0.21	4.42707460473506e-14	15	A levels	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.32	opposite	Non-cancer illness	1	NSP	-0.32	8.69316467838883e-38	3	Hyperthyroidism	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.48	same	Physical	1	NSP	0.48	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.52	opposite	Physical	1	NSP	-0.52	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Sensitivity / hurt feelings	biobank_1950	0.53	opposite	Mental health	1	NSP	-0.53	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Sitting height	biobank_20015	0.64	same	Physical	1	NSP	0.64	1.9318143729753e-21	9	Sitting height	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.68	opposite	Physical	1	NSP	-0.68	2.56569096410782e-23	8	FEV1	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Ever smoked	biobank_20160	0.72	opposite	Smoking	1	NSP	-0.72	5.13138192821563e-30	5	Ever smoked	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Hair/balding pattern: Pattern 4	biobank_2395_4	0.76	same	Physical	1	NSP	0.76	4.99052046351952e-48	2	Balding pattern 4	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Hair/balding pattern: Pattern 3	biobank_2395_3	0.78	same	Physical	1	NSP	0.78	6.17731340195589e-14	16	Balding pattern 3	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.97	same	Treatment/medication	1	NSP	0.97	5.1588224732863e-21	10	Levothyroxine	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Smoking status: Previous	biobank_20116_1	0.98	same	Smoking	1	NSP	0.98	2.72635092960223e-17	13	Smoking status: Previous	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Relative age of first facial hair	biobank_2375	0.98	same	Physical	1	NSP	0.98	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	females
N. heterosexual partners in females	rs62519827	5.3e-13	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.99	same	Non-cancer illness	1	NSP	0.99	4.82953593243824e-193	1	Coeliac disease	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Qualifications: None of the above	biobank_6138_100	0.0026	same	Early life	1	NSP	0.0026	1.6545632361131e-13	19.5	No degree	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Ever smoked	biobank_20160	0.0033	same	Smoking	1	NSP	0.0033	5.13138192821563e-30	5	Ever smoked	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.028	opposite	Physical	1	NSP	-0.028	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.057	opposite	Early life	1	NSP	-0.057	4.42707460473506e-14	15	A levels	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Trunk fat percentage	biobank_23127	0.11	same	Physical	1	NSP	0.11	1.20738398310956e-13	18	Trunk fat percentage	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Smoking status: Previous	biobank_20116_1	0.25	same	Smoking	1	NSP	0.25	2.72635092960223e-17	13	Smoking status: Previous	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Hair/balding pattern: Pattern 4	biobank_2395_4	0.25	same	Physical	1	NSP	0.25	4.99052046351952e-48	2	Balding pattern 4	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Neuroticism score	biobank_20127	0.34	opposite	Mental health	1	NSP	-0.34	1.6545632361131e-13	19.5	Neuroticism score	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Nap during day	biobank_1190	0.42	same	Exercise and Work	1	NSP	0.42	2.81722929392231e-25	6	Nap during day	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Sitting height	biobank_20015	0.5	same	Physical	1	NSP	0.5	1.9318143729753e-21	9	Sitting height	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.53	opposite	Physical	1	NSP	-0.53	2.56569096410782e-23	8	FEV1	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Sensitivity / hurt feelings	biobank_1950	0.59	opposite	Mental health	1	NSP	-0.59	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.64	opposite	Treatment/medication	1	NSP	-0.64	5.1588224732863e-21	10	Levothyroxine	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Relative age of first facial hair	biobank_2375	0.71	opposite	Physical	1	NSP	-0.71	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Qualifications: College or University degree	biobank_6138_1	0.75	opposite	Early life	1	NSP	-0.75	3.70264421486932e-30	4	University degree	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.77	same	Physical	1	NSP	0.77	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Hair/balding pattern: Pattern 3	biobank_2395_3	0.78	opposite	Physical	1	NSP	-0.78	6.17731340195589e-14	16	Balding pattern 3	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.93	opposite	Non-cancer illness	1	NSP	-0.93	6.07350730897536e-17	14	Hypothyroidism	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.96	opposite	Non-cancer illness	1	NSP	-0.96	4.82953593243824e-193	1	Coeliac disease	FALSE	females
N. heterosexual partners in females	rs7350404	4.1e-09	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	1	opposite	Non-cancer illness	1	NSP	-1	8.69316467838883e-38	3	Hyperthyroidism	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Ever smoked	biobank_20160	0.0061	same	Smoking	1	NSP	0.0061	5.13138192821563e-30	5	Ever smoked	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Hair/balding pattern: Pattern 3	biobank_2395_3	0.069	same	Physical	1	NSP	0.069	6.17731340195589e-14	16	Balding pattern 3	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.087	opposite	Physical	1	NSP	-0.087	4.99052046351952e-48	2	Balding pattern 4	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Trunk fat percentage	biobank_23127	0.095	opposite	Physical	1	NSP	-0.095	1.20738398310956e-13	18	Trunk fat percentage	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.098	same	Physical	1	NSP	0.098	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Smoking status: Previous	biobank_20116_1	0.1	same	Smoking	1	NSP	0.1	2.72635092960223e-17	13	Smoking status: Previous	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.14	opposite	Physical	1	NSP	-0.14	2.56569096410782e-23	8	FEV1	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Neuroticism score	biobank_20127	0.14	same	Mental health	1	NSP	0.14	1.6545632361131e-13	19.5	Neuroticism score	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.15	same	Treatment/medication	1	NSP	0.15	5.1588224732863e-21	10	Levothyroxine	FALSE	females
N. heterosexual partners in females	rs10782490	2e-08	Qualifications: College or University degree	biobank_6138_1	0.15	opposite	Early life	1	NSP	-0.15	3.70264421486932e-30	4	University degree	FALSE	females
